ticker,side,contracts,entry_price,entry_ts,exit_price,exit_ts,exit_reason,fees,pnl
KXBTC15M-26AUG091245-45,yes,10,95,1786293401,100,1786293913,settlement,0.04,0.46
KXBTC15M-26AUG091315-15,no,10,96,1786295475,100,1786295716,settlement,0.03,0.37
KXBTC15M-26AUG091400-00,no,10,97,1786298005,100,1786298417,settlement,0.03,0.27
KXBTC15M-26AUG091530-30,yes,10,95,1786303416,100,1786303807,settlement,0.04,0.46
KXBTC15M-26AUG091545-45,no,10,96,1786304473,100,1786304714,settlement,0.03,0.37
KXBTC15M-26AUG091630-30,yes,10,95,1786306881,100,1786307404,settlement,0.04,0.46
KXBTC15M-26AUG091800-00,no,10,95,1786312434,100,1786312806,settlement,0.04,0.46
KXBTC15M-26AUG091815-15,yes,10,96,1786313219,100,1786313721,settlement,0.03,0.37
KXBTC15M-26AUG091830-30,no,10,97,1786314175,100,1786314609,settlement,0.03,0.27
KXBTC15M-26AUG091845-45,no,10,97,1786314912,100,1786315514,settlement,0.03,0.27
KXBTC15M-26AUG091930-30,no,10,97,1786317751,100,1786318213,settlement,0.03,0.27
KXBTC15M-26AUG092100-00,yes,10,96,1786323031,100,1786323613,settlement,0.03,0.37
KXBTC15M-26AUG092145-45,no,10,96,1786325851,100,1786326313,settlement,0.03,0.37
KXBTC15M-26AUG092200-00,yes,10,96,1786326656,100,1786327218,settlement,0.03,0.37
KXBTC15M-26AUG092215-15,no,10,96,1786327732,100,1786328114,settlement,0.03,0.37
KXBTC15M-26AUG092230-30,no,10,97,1786328406,100,1786329019,settlement,0.03,0.27
KXBTC15M-26AUG092300-00,no,10,97,1786330370,100,1786330812,settlement,0.03,0.27
KXBTC15M-26AUG092330-30,yes,10,97,1786332051,100,1786332613,settlement,0.03,0.27
KXBTC15M-26AUG100015-15,yes,10,97,1786334942,100,1786335303,settlement,0.03,0.27
KXBTC15M-26AUG100115-15,yes,10,95,1786338618,0,1786338910,settlement,0.04,-9.54
KXBTC15M-26AUG100130-30,yes,10,95,1786339514,100,1786339816,settlement,0.04,0.46
KXBTC15M-26AUG100400-00,no,10,95,1786348281,100,1786348813,settlement,0.04,0.46
KXBTC15M-26AUG100415-15,yes,10,95,1786349226,100,1786349708,settlement,0.04,0.46
KXBTC15M-26AUG100515-15,no,10,96,1786353094,100,1786353315,settlement,0.03,0.37
KXBTC15M-26AUG100545-45,no,10,97,1786354625,100,1786355117,settlement,0.03,0.27
KXBTC15M-26AUG100600-00,no,10,95,1786355409,100,1786356011,settlement,0.04,0.46
KXBTC15M-26AUG100615-15,yes,10,96,1786356314,100,1786356906,settlement,0.03,0.37
KXBTC15M-26AUG100730-30,yes,10,97,1786360916,100,1786361409,settlement,0.03,0.27
KXBTC15M-26AUG100815-15,yes,10,97,1786363827,100,1786364109,settlement,0.03,0.27
KXBTC15M-26AUG100830-30,no,10,96,1786364733,100,1786365015,settlement,0.03,0.37
KXBTC15M-26AUG100900-00,no,10,96,1786366315,100,1786366817,settlement,0.03,0.37
KXBTC15M-26AUG100945-45,no,10,96,1786368934,100,1786369506,settlement,0.03,0.37
KXBTC15M-26AUG101200-00,no,10,96,1786377272,100,1786377613,settlement,0.03,0.37
KXBTC15M-26AUG101230-30,no,10,96,1786378874,100,1786379446,settlement,0.03,0.37
KXBTC15M-26AUG101330-30,no,10,95,1786382592,100,1786383044,settlement,0.04,0.46
KXBTC15M-26AUG101545-45,no,10,96,1786390866,0,1786391117,settlement,0.03,-9.63
KXBTC15M-26AUG101630-30,yes,10,96,1786393506,100,1786393808,settlement,0.03,0.37
KXBTC15M-26AUG101700-00,no,10,95,1786395441,100,1786395612,settlement,0.04,0.46
KXBTC15M-26AUG101715-15,no,10,96,1786396318,100,1786396519,settlement,0.03,0.37
KXBTC15M-26AUG101800-00,no,10,95,1786398877,100,1786399209,settlement,0.04,0.46
KXBTC15M-26AUG101845-45,no,10,96,1786401547,100,1786401919,settlement,0.03,0.37
KXBTC15M-26AUG101915-15,no,10,97,1786403512,100,1786403722,settlement,0.03,0.27
KXBTC15M-26AUG101945-45,no,10,95,1786405124,100,1786405505,settlement,0.04,0.46
KXBTC15M-26AUG102015-15,no,10,95,1786406896,100,1786407318,settlement,0.04,0.46
KXBTC15M-26AUG102100-00,yes,10,95,1786409677,100,1786410009,settlement,0.04,0.46
KXBTC15M-26AUG102115-15,no,10,95,1786410563,0,1786410915,settlement,0.04,-9.54
KXBTC15M-26AUG260500-00,no,10,95,1787734443,100,1787734814,settlement,0.04,0.46
KXBTC15M-26AUG260515-15,yes,10,95,1787735207,100,1787735710,settlement,0.04,0.46
KXBTC15M-26AUG260530-30,no,10,95,1787736093,100,1787736605,settlement,0.04,0.46
KXBTC15M-26AUG260615-15,no,10,96,1787739075,0,1787739306,settlement,0.03,-9.63
KXBTC15M-26AUG260745-45,no,10,97,1787744306,100,1787744708,settlement,0.03,0.27
KXBTC15M-26AUG260845-45,no,10,97,1787747925,100,1787748317,settlement,0.03,0.27
KXBTC15M-26AUG260945-45,yes,10,97,1787751462,100,1787751904,settlement,0.03,0.27
KXBTC15M-26AUG261000-00,no,10,95,1787752409,100,1787752811,settlement,0.04,0.46
KXBTC15M-26AUG261300-00,yes,10,95,1787763118,100,1787763611,settlement,0.04,0.46
KXBTC15M-26AUG261330-30,yes,10,95,1787764922,100,1787765425,settlement,0.04,0.46
KXBTC15M-26AUG261345-45,yes,10,96,1787766152,100,1787766313,settlement,0.03,0.37
KXBTC15M-26AUG261715-15,yes,10,97,1787778554,100,1787778915,settlement,0.03,0.27
KXBTC15M-26AUG262015-15,no,10,96,1787789554,100,1787789705,settlement,0.03,0.37
KXBTC15M-26AUG262100-00,no,10,95,1787792095,100,1787792407,settlement,0.04,0.46
KXBTC15M-26AUG262200-00,yes,10,95,1787795533,100,1787796016,settlement,0.04,0.46
KXBTC15M-26AUG262330-30,yes,10,96,1787801020,100,1787801412,settlement,0.03,0.37
KXBTC15M-26AUG270000-00,no,10,95,1787802985,100,1787803206,settlement,0.04,0.46
KXBTC15M-26AUG270100-00,no,10,95,1787806623,100,1787806804,settlement,0.04,0.46
KXBTC15M-26AUG270145-45,yes,10,96,1787809314,100,1787809505,settlement,0.03,0.37
KXBTC15M-26AUG270200-00,yes,10,95,1787809979,100,1787810411,settlement,0.04,0.46
KXBTC15M-26AUG270215-15,no,10,96,1787811036,100,1787811307,settlement,0.03,0.37
KXBTC15M-26AUG270845-45,no,10,95,1787834214,100,1787834706,settlement,0.04,0.46
KXBTC15M-26AUG270945-45,no,10,96,1787838165,100,1787838316,settlement,0.03,0.37
KXBTC15M-26AUG271100-00,no,10,97,1787842452,100,1787842804,settlement,0.03,0.27
KXBTC15M-26AUG271200-00,no,10,97,1787846162,100,1787846403,settlement,0.03,0.27
KXBTC15M-26AUG271330-30,yes,10,96,1787851527,100,1787851808,settlement,0.03,0.37
KXBTC15M-26AUG271415-15,no,10,97,1787854268,100,1787854519,settlement,0.03,0.27
KXBTC15M-26AUG271800-00,yes,10,95,1787867760,100,1787868012,settlement,0.04,0.46
KXBTC15M-26AUG271815-15,yes,10,97,1787868819,100,1787868919,settlement,0.03,0.27
KXBTC15M-26AUG271930-30,yes,10,95,1787873034,100,1787873416,settlement,0.04,0.46
KXBTC15M-26AUG272030-30,yes,10,95,1787876613,100,1787877015,settlement,0.04,0.46
KXBTC15M-26AUG272115-15,yes,10,97,1787879405,100,1787879707,settlement,0.03,0.27
KXBTC15M-26AUG272200-00,no,10,96,1787882016,100,1787882418,settlement,0.03,0.37
KXBTC15M-26AUG272230-30,no,10,96,1787883839,100,1787884211,settlement,0.03,0.37
KXBTC15M-26AUG272330-30,yes,10,95,1787887467,100,1787887819,settlement,0.04,0.46
KXBTC15M-26AUG280045-45,no,10,97,1787892193,100,1787892313,settlement,0.03,0.27
KXBTC15M-26AUG280145-45,yes,10,96,1787895709,100,1787895910,settlement,0.03,0.37
KXBTC15M-26AUG280215-15,yes,10,95,1787897300,100,1787897712,settlement,0.04,0.46
KXBTC15M-26AUG280300-00,yes,10,95,1787900201,100,1787900412,settlement,0.04,0.46
KXBTC15M-26AUG280315-15,no,10,95,1787900846,100,1787901308,settlement,0.04,0.46
KXBTC15M-26AUG280345-45,no,10,95,1787902758,100,1787903120,settlement,0.04,0.46
KXBTC15M-26AUG280400-00,yes,10,95,1787903865,100,1787904016,settlement,0.04,0.46
KXBTC15M-26AUG280415-15,yes,10,95,1787904560,100,1787904912,settlement,0.04,0.46
KXBTC15M-26AUG280500-00,no,10,96,1787907007,100,1787907661,settlement,0.03,0.37
KXBTC15M-26AUG280615-15,no,10,95,1787911691,100,1787912113,settlement,0.04,0.46
KXBTC15M-26AUG280700-00,yes,10,97,1787914525,100,1787914827,settlement,0.03,0.27
KXBTC15M-26AUG280715-15,yes,10,95,1787915472,100,1787915713,settlement,0.04,0.46
KXBTC15M-26AUG280845-45,no,10,96,1787920788,100,1787921119,settlement,0.03,0.37
KXBTC15M-26AUG281015-15,no,10,96,1787925907,100,1787926510,settlement,0.03,0.37
KXBTC15M-26AUG281045-45,yes,10,95,1787927791,100,1787928303,settlement,0.04,0.46
KXBTC15M-26AUG281200-00,no,10,96,1787932407,100,1787932809,settlement,0.03,0.37
KXBTC15M-26AUG281230-30,no,10,97,1787934211,100,1787934613,settlement,0.03,0.27
KXBTC15M-26AUG281245-45,yes,10,97,1787935127,100,1787935509,settlement,0.03,0.27
KXBTC15M-26AUG281400-00,yes,10,97,1787939765,100,1787940016,settlement,0.03,0.27
KXBTC15M-26AUG281515-15,yes,10,95,1787944183,100,1787944514,settlement,0.04,0.46
KXBTC15M-26AUG281545-45,no,10,97,1787946128,100,1787946309,settlement,0.03,0.27
KXBTC15M-26AUG281645-45,no,10,97,1787949698,100,1787958601,settlement,0.03,0.27
KXBTC15M-26AUG281930-30,no,10,96,1787959689,100,1787959820,settlement,0.03,0.37
KXBTC15M-26AUG282045-45,no,10,95,1787963996,100,1787964308,settlement,0.04,0.46
KXBTC15M-26AUG282115-15,no,10,97,1787965902,100,1787966103,settlement,0.03,0.27
KXBTC15M-26AUG282230-30,no,10,96,1787970199,100,1787970611,settlement,0.03,0.37
KXBTC15M-26AUG282300-00,yes,10,97,1787972113,100,1787972415,settlement,0.03,0.27
KXBTC15M-26AUG290000-00,no,10,95,1787975620,100,1787976022,settlement,0.04,0.46
KXBTC15M-26AUG290015-15,yes,10,95,1787976637,100,1787976908,settlement,0.04,0.46
KXBTC15M-26AUG290100-00,yes,10,96,1787979347,100,1787979618,settlement,0.03,0.37
KXBTC15M-26AUG290130-30,no,10,95,1787981291,100,1787981412,settlement,0.04,0.46
KXBTC15M-26AUG290200-00,no,10,95,1787982913,100,1787983215,settlement,0.04,0.46
KXBTC15M-26AUG290215-15,no,10,95,1787983809,100,1787984121,settlement,0.04,0.46
KXBTC15M-26AUG290230-30,no,10,95,1787984574,100,1787985016,settlement,0.04,0.46
KXBTC15M-26AUG290345-45,yes,10,97,1787989137,100,1787989509,settlement,0.03,0.27
KXBTC15M-26AUG290415-15,no,10,95,1787990708,100,1787991311,settlement,0.04,0.46
KXBTC15M-26AUG290545-45,yes,10,95,1787996329,100,1787996711,settlement,0.04,0.46
KXBTC15M-26AUG290615-15,no,10,96,1787997960,100,1787998503,settlement,0.03,0.37
KXBTC15M-26AUG290630-30,yes,10,95,1787998805,100,1787999408,settlement,0.04,0.46
KXBTC15M-26AUG290700-00,yes,10,95,1788000945,0,1788001216,settlement,0.04,-9.54
KXBTC15M-26AUG290745-45,no,10,97,1788003746,100,1788003917,settlement,0.03,0.27
KXBTC15M-26AUG291100-00,yes,10,97,1788015420,100,1788015611,settlement,0.03,0.27
KXBTC15M-26AUG291215-15,yes,10,95,1788019774,100,1788020106,settlement,0.04,0.46
KXBTC15M-26AUG291645-45,no,10,96,1788036169,100,1788036309,settlement,0.03,0.37
KXBTC15M-26AUG291800-00,yes,10,95,1788040484,100,1788040816,settlement,0.04,0.46
KXBTC15M-26AUG291900-00,yes,10,96,1788044263,100,1788044434,settlement,0.03,0.37
KXBTC15M-26AUG292015-15,no,10,97,1788048698,100,1788048919,settlement,0.03,0.27
KXBTC15M-26AUG292030-30,yes,10,97,1788049625,100,1788049826,settlement,0.03,0.27
KXBTC15M-26AUG300000-00,no,10,97,1788062286,100,1788062407,settlement,0.03,0.27
KXBTC15M-26AUG300045-45,no,10,95,1788064775,100,1788065117,settlement,0.04,0.46
KXBTC15M-26AUG300100-00,yes,10,97,1788065833,100,1788066014,settlement,0.03,0.27
KXBTC15M-26AUG300115-15,yes,10,95,1788066548,100,1788066910,settlement,0.04,0.46
KXBTC15M-26AUG300230-30,yes,10,95,1788070972,100,1788071405,settlement,0.04,0.46
KXBTC15M-26AUG300330-30,no,10,95,1788074629,100,1788075041,settlement,0.04,0.46
KXBTC15M-26AUG300345-45,no,10,95,1788075424,100,1788075916,settlement,0.04,0.46
KXBTC15M-26AUG300415-15,yes,10,96,1788077336,100,1788077708,settlement,0.03,0.37
KXBTC15M-26AUG300445-45,no,10,95,1788079129,100,1788079510,settlement,0.04,0.46
KXBTC15M-26AUG300530-30,no,10,96,1788081888,100,1788082230,settlement,0.03,0.37
KXBTC15M-26AUG300630-30,yes,10,95,1788085575,100,1788085806,settlement,0.04,0.46
KXBTC15M-26AUG300645-45,yes,10,96,1788086501,100,1788086702,settlement,0.03,0.37
KXBTC15M-26AUG300815-15,yes,10,96,1788091640,100,1788092113,settlement,0.03,0.37
KXBTC15M-26AUG301000-00,yes,10,95,1788097890,100,1788098422,settlement,0.04,0.46
KXBTC15M-26AUG301315-15,no,10,95,1788109801,100,1788110113,settlement,0.04,0.46
KXBTC15M-26AUG301330-30,no,10,95,1788110536,100,1788111009,settlement,0.04,0.46
KXBTC15M-26AUG301445-45,yes,10,95,1788114961,100,1788115504,settlement,0.04,0.46
KXBTC15M-26AUG301530-30,no,10,96,1788117843,100,1788118205,settlement,0.03,0.37
KXBTC15M-26AUG301830-30,no,10,97,1788128670,100,1788129011,settlement,0.03,0.27
KXBTC15M-26AUG302015-15,no,10,96,1788135009,0,1788135310,settlement,0.03,-9.63
KXBTC15M-26AUG302030-30,yes,10,96,1788135865,100,1788136217,settlement,0.03,0.37
KXBTC15M-26AUG302215-15,yes,10,97,1788142286,100,1788142517,settlement,0.03,0.27
KXBTC15M-26AUG302230-30,no,10,97,1788143223,100,1788143414,settlement,0.03,0.27
KXBTC15M-26AUG302315-15,yes,10,97,1788145814,100,1788146115,settlement,0.03,0.27
KXBTC15M-26AUG310015-15,no,10,97,1788149371,100,1788149713,settlement,0.03,0.27
KXBTC15M-26AUG310030-30,no,10,97,1788150429,100,1788150610,settlement,0.03,0.27
KXBTC15M-26AUG310330-30,yes,10,97,1788161119,100,1788161411,settlement,0.03,0.27
KXBTC15M-26AUG310430-30,no,10,95,1788164705,100,1788165017,settlement,0.04,0.46
KXBTC15M-26AUG310615-15,no,10,95,1788170850,100,1788171312,settlement,0.04,0.46
KXBTC15M-26AUG310630-30,no,10,95,1788171937,100,1788172208,settlement,0.04,0.46
KXBTC15M-26AUG310815-15,yes,10,96,1788177935,100,1788178518,settlement,0.03,0.37
KXBTC15M-26AUG310845-45,no,10,97,1788180010,100,1788180312,settlement,0.03,0.27
KXBTC15M-26AUG310930-30,no,10,96,1788182843,100,1788183024,settlement,0.03,0.37
KXBTC15M-26AUG311330-30,no,10,96,1788197060,100,1788197412,settlement,0.03,0.37
KXBTC15M-26AUG311345-45,yes,10,96,1788197926,100,1788198318,settlement,0.03,0.37
KXBTC15M-26AUG311500-00,no,10,95,1788202462,100,1788202804,settlement,0.04,0.46
KXBTC15M-26AUG311515-15,yes,10,96,1788203329,100,1788203721,settlement,0.03,0.37
KXBTC15M-26AUG311530-30,no,10,95,1788204094,100,1788204617,settlement,0.04,0.46
KXBTC15M-26AUG311630-30,yes,10,95,1788207683,0,1788208206,settlement,0.04,-9.54
KXBTC15M-26AUG311830-30,no,10,95,1788215082,100,1788215423,settlement,0.04,0.46
KXBTC15M-26AUG311900-00,no,10,97,1788216976,100,1788217207,settlement,0.03,0.27
KXBTC15M-26AUG312200-00,no,10,96,1788227653,100,1788228005,settlement,0.03,0.37
KXBTC15M-26AUG312215-15,no,10,95,1788228701,100,1788228912,settlement,0.04,0.46
KXBTC15M-26AUG312245-45,yes,10,95,1788230424,100,1788230716,settlement,0.04,0.46
KXBTC15M-26AUG312345-45,yes,10,95,1788233760,100,1788234313,settlement,0.04,0.46
KXBTC15M-26SEP010000-00,no,10,96,1788234908,100,1788235209,settlement,0.03,0.37
KXBTC15M-26SEP010030-30,yes,10,95,1788236701,100,1788237013,settlement,0.04,0.46
KXBTC15M-26SEP010115-15,yes,10,95,1788239311,100,1788239713,settlement,0.04,0.46
KXBTC15M-26SEP010215-15,no,10,95,1788242938,100,1788243309,settlement,0.04,0.46
KXBTC15M-26SEP010230-30,no,10,96,1788243823,100,1788244205,settlement,0.03,0.37
KXBTC15M-26SEP010300-00,no,10,95,1788245769,100,1788246020,settlement,0.04,0.46
KXBTC15M-26SEP010600-00,no,10,97,1788256520,100,1788256811,settlement,0.03,0.27
KXBTC15M-26SEP010630-30,yes,10,97,1788258313,100,1788258614,settlement,0.03,0.27
KXBTC15M-26SEP010645-45,yes,10,96,1788259149,100,1788259510,settlement,0.03,0.37
KXBTC15M-26SEP010745-45,yes,10,95,1788262727,100,1788263109,settlement,0.04,0.46
KXBTC15M-26SEP010845-45,no,10,95,1788266275,100,1788266707,settlement,0.04,0.46
KXBTC15M-26SEP010915-15,no,10,95,1788268230,100,1788268511,settlement,0.04,0.46
KXBTC15M-26SEP010945-45,no,10,95,1788269963,100,1788270305,settlement,0.04,0.46
KXBTC15M-26SEP011000-00,yes,10,97,1788271011,100,1788271212,settlement,0.03,0.27
KXBTC15M-26SEP011015-15,yes,10,97,1788271746,100,1788272108,settlement,0.03,0.27
KXBTC15M-26SEP011115-15,no,10,95,1788275124,100,1788275717,settlement,0.04,0.46
KXBTC15M-26SEP011230-30,no,10,95,1788279942,100,1788280213,settlement,0.04,0.46
KXBTC15M-26SEP011400-00,no,10,97,1788285144,100,1788285607,settlement,0.03,0.27
KXBTC15M-26SEP011430-30,no,10,96,1788287169,100,1788287411,settlement,0.03,0.37
KXBTC15M-26SEP011500-00,yes,10,97,1788288762,100,1788289205,settlement,0.03,0.27
KXBTC15M-26SEP011530-30,yes,10,96,1788290637,100,1788291019,settlement,0.03,0.37
KXBTC15M-26SEP011830-30,no,10,97,1788301406,100,1788301828,settlement,0.03,0.27
KXBTC15M-26SEP011900-00,yes,10,96,1788303209,100,1788303641,settlement,0.03,0.37
KXBTC15M-26SEP011945-45,yes,10,95,1788305900,100,1788306312,settlement,0.04,0.46
KXBTC15M-26SEP012230-30,yes,10,96,1788315902,100,1788316224,settlement,0.03,0.37
KXBTC15M-26SEP012315-15,yes,10,96,1788318543,100,1788318915,settlement,0.03,0.37
KXBTC15M-26SEP012345-45,no,10,95,1788320246,100,1788320708,settlement,0.04,0.46
KXBTC15M-26SEP020015-15,no,10,95,1788322130,100,1788322512,settlement,0.04,0.46
KXBTC15M-26SEP020045-45,yes,10,95,1788323984,100,1788324316,settlement,0.04,0.46
KXBTC15M-26SEP020130-30,yes,10,96,1788326696,100,1788327007,settlement,0.03,0.37
KXBTC15M-26SEP020215-15,yes,10,95,1788329581,0,1788329711,settlement,0.04,-9.54
KXBTC15M-26SEP020315-15,yes,10,96,1788333119,100,1788333310,settlement,0.03,0.37
KXBTC15M-26SEP020445-45,no,10,96,1788338411,100,1788338712,settlement,0.03,0.37
KXBTC15M-26SEP020515-15,yes,10,97,1788340083,100,1788340515,settlement,0.03,0.27
KXBTC15M-26SEP020530-30,no,10,96,1788341029,100,1788341421,settlement,0.03,0.37
KXBTC15M-26SEP020545-45,no,10,95,1788341844,100,1788342306,settlement,0.04,0.46
KXBTC15M-26SEP020615-15,no,10,97,1788343849,100,1788344110,settlement,0.03,0.27
KXBTC15M-26SEP020700-00,no,10,95,1788346408,0,1788346810,settlement,0.04,-9.54
KXBTC15M-26SEP020730-30,no,10,96,1788348212,100,1788348614,settlement,0.03,0.37
KXBTC15M-26SEP020745-45,yes,10,95,1788349037,100,1788349509,settlement,0.04,0.46
KXBTC15M-26SEP020830-30,yes,10,95,1788351879,100,1788352221,settlement,0.04,0.46
KXBTC15M-26SEP020845-45,no,10,96,1788352694,100,1788353117,settlement,0.03,0.37
KXBTC15M-26SEP020915-15,yes,10,95,1788354367,100,1788354920,settlement,0.04,0.46
KXBTC15M-26SEP020945-45,no,10,97,1788356283,0,1788356715,settlement,0.03,-9.73
KXBTC15M-26SEP021100-00,no,10,97,1788360850,100,1788361212,settlement,0.03,0.27
KXBTC15M-26SEP021345-45,yes,10,96,1788370887,100,1788371108,settlement,0.03,0.37
KXBTC15M-26SEP021530-30,no,10,95,1788377060,100,1788377422,settlement,0.04,0.46
