ts,ticker,side,price,risk_score,reasons
1785482701,KXBTC15M-26JUL310330-30,no,95,25,weak cushion (dist/vol ratio 1.54); choppy window (4 crossings of 50c)
1785482781,KXBTC15M-26JUL310330-30,no,95,25,weak cushion (dist/vol ratio 1.48); choppy window (4 crossings of 50c)
1785482791,KXBTC15M-26JUL310330-30,no,96,25,weak cushion (dist/vol ratio 1.49); choppy window (4 crossings of 50c)
1785482801,KXBTC15M-26JUL310330-30,no,96,25,weak cushion (dist/vol ratio 1.53); choppy window (4 crossings of 50c)
1785482812,KXBTC15M-26JUL310330-30,no,96,25,weak cushion (dist/vol ratio 1.57); choppy window (4 crossings of 50c)
1785482822,KXBTC15M-26JUL310330-30,no,97,25,weak cushion (dist/vol ratio 1.64); choppy window (4 crossings of 50c)
1785482832,KXBTC15M-26JUL310330-30,no,98,50,weak cushion (dist/vol ratio 1.69); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785482842,KXBTC15M-26JUL310330-30,no,98,50,weak cushion (dist/vol ratio 1.60); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785482852,KXBTC15M-26JUL310330-30,no,97,25,weak cushion (dist/vol ratio 1.76); choppy window (4 crossings of 50c)
1785482862,KXBTC15M-26JUL310330-30,no,97,25,weak cushion (dist/vol ratio 1.82); choppy window (4 crossings of 50c)
1785482872,KXBTC15M-26JUL310330-30,no,98,50,weak cushion (dist/vol ratio 1.80); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785483718,KXBTC15M-26JUL310345-45,no,96,55,only 0s of confirmation; choppy window (8 crossings of 50c)
1785483728,KXBTC15M-26JUL310345-45,no,96,55,only 10s of confirmation; choppy window (8 crossings of 50c)
1785483738,KXBTC15M-26JUL310345-45,no,98,80,only 20s of confirmation; choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785483748,KXBTC15M-26JUL310345-45,no,98,80,only 30s of confirmation; choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785484414,KXBTC15M-26JUL310400-00,yes,95,0,weak cushion (dist/vol ratio 1.69)
1785484424,KXBTC15M-26JUL310400-00,yes,96,0,weak cushion (dist/vol ratio 1.77)
1785484434,KXBTC15M-26JUL310400-00,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785485339,KXBTC15M-26JUL310415-15,no,95,55,only 40s of confirmation; choppy window (4 crossings of 50c)
1785485350,KXBTC15M-26JUL310415-15,no,96,55,only 50s of confirmation; choppy window (4 crossings of 50c)
1785485360,KXBTC15M-26JUL310415-15,no,97,25,choppy window (4 crossings of 50c)
1785485370,KXBTC15M-26JUL310415-15,no,96,25,choppy window (4 crossings of 50c)
1785485380,KXBTC15M-26JUL310415-15,no,97,25,choppy window (4 crossings of 50c)
1785485390,KXBTC15M-26JUL310415-15,no,97,25,choppy window (4 crossings of 50c)
1785485400,KXBTC15M-26JUL310415-15,no,97,25,choppy window (4 crossings of 50c)
1785485410,KXBTC15M-26JUL310415-15,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785485420,KXBTC15M-26JUL310415-15,no,97,25,choppy window (4 crossings of 50c)
1785485531,KXBTC15M-26JUL310415-15,no,95,55,weak cushion (dist/vol ratio 1.77); only 20s of confirmation; choppy window (4 crossings of 50c)
1785485541,KXBTC15M-26JUL310415-15,no,95,55,only 30s of confirmation; choppy window (4 crossings of 50c)
1785485551,KXBTC15M-26JUL310415-15,no,97,55,only 40s of confirmation; choppy window (4 crossings of 50c)
1785485591,KXBTC15M-26JUL310415-15,no,97,25,choppy window (4 crossings of 50c)
1785486216,KXBTC15M-26JUL310430-30,no,96,30,only 30s of confirmation
1785486226,KXBTC15M-26JUL310430-30,no,97,30,only 40s of confirmation
1785486236,KXBTC15M-26JUL310430-30,no,97,30,only 50s of confirmation
1785487132,KXBTC15M-26JUL310445-45,no,95,30,weak cushion (dist/vol ratio 1.90); only 51s of confirmation
1785489125,KXBTC15M-26JUL310515-15,no,95,55,only 20s of confirmation; choppy window (13 crossings of 50c)
1785489136,KXBTC15M-26JUL310515-15,no,97,55,only 30s of confirmation; choppy window (13 crossings of 50c)
1785489146,KXBTC15M-26JUL310515-15,no,98,80,only 41s of confirmation; choppy window (13 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785489166,KXBTC15M-26JUL310515-15,no,96,25,choppy window (13 crossings of 50c)
1785489176,KXBTC15M-26JUL310515-15,no,95,25,choppy window (13 crossings of 50c)
1785489186,KXBTC15M-26JUL310515-15,no,97,25,choppy window (13 crossings of 50c)
1785489206,KXBTC15M-26JUL310515-15,no,97,25,choppy window (13 crossings of 50c)
1785489216,KXBTC15M-26JUL310515-15,no,97,25,choppy window (13 crossings of 50c)
1785489226,KXBTC15M-26JUL310515-15,no,98,50,choppy window (13 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785489740,KXBTC15M-26JUL310530-30,no,96,30,only 40s of confirmation
1785489750,KXBTC15M-26JUL310530-30,no,96,30,only 50s of confirmation
1785490998,KXBTC15M-26JUL310545-45,yes,95,55,weak cushion (dist/vol ratio 1.52); only 0s of confirmation; choppy window (10 crossings of 50c)
1785491008,KXBTC15M-26JUL310545-45,yes,96,55,weak cushion (dist/vol ratio 1.17); only 10s of confirmation; choppy window (10 crossings of 50c)
1785491018,KXBTC15M-26JUL310545-45,yes,98,80,weak cushion (dist/vol ratio 1.51); only 20s of confirmation; choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785491028,KXBTC15M-26JUL310545-45,yes,98,80,weak cushion (dist/vol ratio 1.00); only 30s of confirmation; choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785491935,KXBTC15M-26JUL310600-00,yes,98,80,weak cushion (dist/vol ratio 0.64); only 0s of confirmation; choppy window (12 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785492378,KXBTC15M-26JUL310615-15,no,95,30,weak cushion (dist/vol ratio 1.75); only 20s of confirmation
1785492388,KXBTC15M-26JUL310615-15,no,95,30,only 30s of confirmation
1785492398,KXBTC15M-26JUL310615-15,no,95,30,only 40s of confirmation
1785492408,KXBTC15M-26JUL310615-15,no,96,30,only 50s of confirmation
1785565396,KXBTC15M-26AUG010230-30,yes,95,30,only 31s of confirmation
1785565406,KXBTC15M-26AUG010230-30,yes,95,30,only 41s of confirmation
1785566634,KXBTC15M-26AUG010245-45,no,96,55,weak cushion (dist/vol ratio 1.28); only 0s of confirmation; choppy window (4 crossings of 50c)
1785567531,KXBTC15M-26AUG010300-00,yes,97,55,weak cushion (dist/vol ratio 0.51); only 0s of confirmation; choppy window (7 crossings of 50c)
1785568236,KXBTC15M-26AUG010315-15,yes,98,80,only 10s of confirmation; choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785568256,KXBTC15M-26AUG010315-15,yes,97,55,only 30s of confirmation; choppy window (5 crossings of 50c)
1785568266,KXBTC15M-26AUG010315-15,yes,97,55,only 40s of confirmation; choppy window (5 crossings of 50c)
1785568276,KXBTC15M-26AUG010315-15,yes,97,55,only 50s of confirmation; choppy window (5 crossings of 50c)
1785568296,KXBTC15M-26AUG010315-15,yes,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785568317,KXBTC15M-26AUG010315-15,yes,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785568327,KXBTC15M-26AUG010315-15,yes,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785569092,KXBTC15M-26AUG010330-30,no,95,25,choppy window (5 crossings of 50c)
1785569102,KXBTC15M-26AUG010330-30,no,95,25,choppy window (5 crossings of 50c)
1785569112,KXBTC15M-26AUG010330-30,no,95,25,choppy window (5 crossings of 50c)
1785569122,KXBTC15M-26AUG010330-30,no,95,25,choppy window (5 crossings of 50c)
1785569133,KXBTC15M-26AUG010330-30,no,96,25,choppy window (5 crossings of 50c)
1785569143,KXBTC15M-26AUG010330-30,no,96,25,choppy window (5 crossings of 50c)
1785569153,KXBTC15M-26AUG010330-30,no,97,25,choppy window (5 crossings of 50c)
1785569163,KXBTC15M-26AUG010330-30,no,97,25,choppy window (5 crossings of 50c)
1785569173,KXBTC15M-26AUG010330-30,no,97,25,choppy window (5 crossings of 50c)
1785569183,KXBTC15M-26AUG010330-30,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785569193,KXBTC15M-26AUG010330-30,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785569203,KXBTC15M-26AUG010330-30,no,97,25,choppy window (5 crossings of 50c)
1785569213,KXBTC15M-26AUG010330-30,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785569223,KXBTC15M-26AUG010330-30,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785569797,KXBTC15M-26AUG010345-45,no,95,30,only 40s of confirmation
1785569808,KXBTC15M-26AUG010345-45,no,95,30,only 50s of confirmation
1785571025,KXBTC15M-26AUG010400-00,yes,95,55,weak cushion (dist/vol ratio 1.16); only 20s of confirmation; choppy window (4 crossings of 50c)
1785571035,KXBTC15M-26AUG010400-00,yes,96,55,weak cushion (dist/vol ratio 1.19); only 30s of confirmation; choppy window (4 crossings of 50c)
1785571085,KXBTC15M-26AUG010400-00,yes,97,25,weak cushion (dist/vol ratio 1.28); choppy window (4 crossings of 50c)
1785571096,KXBTC15M-26AUG010400-00,yes,98,50,weak cushion (dist/vol ratio 1.34); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785571106,KXBTC15M-26AUG010400-00,yes,98,50,weak cushion (dist/vol ratio 1.41); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785571136,KXBTC15M-26AUG010400-00,yes,96,25,weak cushion (dist/vol ratio 0.80); choppy window (4 crossings of 50c)
1785571509,KXBTC15M-26AUG010415-15,yes,95,30,only 40s of confirmation
1785572928,KXBTC15M-26AUG010430-30,no,98,80,only 0s of confirmation; choppy window (12 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785573674,KXBTC15M-26AUG010445-45,yes,95,30,weak cushion (dist/vol ratio 1.47); only 20s of confirmation
1785573734,KXBTC15M-26AUG010445-45,yes,95,0,weak cushion (dist/vol ratio 1.88)
1785574328,KXBTC15M-26AUG010500-00,yes,96,30,only 10s of confirmation
1785574338,KXBTC15M-26AUG010500-00,yes,96,30,only 20s of confirmation
1785574348,KXBTC15M-26AUG010500-00,yes,98,55,only 30s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785574358,KXBTC15M-26AUG010500-00,yes,97,30,only 40s of confirmation
1785574368,KXBTC15M-26AUG010500-00,yes,97,30,only 50s of confirmation
1785575233,KXBTC15M-26AUG010515-15,no,95,30,weak cushion (dist/vol ratio 1.69); only 20s of confirmation
1785575243,KXBTC15M-26AUG010515-15,no,95,30,weak cushion (dist/vol ratio 1.71); only 30s of confirmation
1785575253,KXBTC15M-26AUG010515-15,no,96,30,weak cushion (dist/vol ratio 1.73); only 40s of confirmation
1785575263,KXBTC15M-26AUG010515-15,no,96,30,weak cushion (dist/vol ratio 1.75); only 50s of confirmation
1785575273,KXBTC15M-26AUG010515-15,no,96,0,weak cushion (dist/vol ratio 1.77)
1785575284,KXBTC15M-26AUG010515-15,no,97,0,weak cushion (dist/vol ratio 1.81)
1785575294,KXBTC15M-26AUG010515-15,no,97,0,weak cushion (dist/vol ratio 1.84)
1785575304,KXBTC15M-26AUG010515-15,no,96,0,weak cushion (dist/vol ratio 1.89)
1785576421,KXBTC15M-26AUG010530-30,no,97,55,weak cushion (dist/vol ratio 1.60); only 20s of confirmation; choppy window (7 crossings of 50c)
1785576431,KXBTC15M-26AUG010530-30,no,95,55,weak cushion (dist/vol ratio 1.39); only 30s of confirmation; choppy window (7 crossings of 50c)
1785576441,KXBTC15M-26AUG010530-30,no,97,55,weak cushion (dist/vol ratio 1.43); only 40s of confirmation; choppy window (7 crossings of 50c)
1785578706,KXBTC15M-26AUG010615-15,no,96,30,only 51s of confirmation
1785579600,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.46)
1785579610,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.47)
1785579621,KXBTC15M-26AUG010630-30,yes,97,0,weak cushion (dist/vol ratio 1.52)
1785579631,KXBTC15M-26AUG010630-30,yes,97,0,weak cushion (dist/vol ratio 1.56)
1785579641,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.57); entry 98c: sample shows 98c+ is overpriced
1785579651,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.59); entry 98c: sample shows 98c+ is overpriced
1785579661,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.64); entry 98c: sample shows 98c+ is overpriced
1785579671,KXBTC15M-26AUG010630-30,yes,97,0,weak cushion (dist/vol ratio 1.65)
1785579681,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.68); entry 98c: sample shows 98c+ is overpriced
1785579691,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.69); entry 98c: sample shows 98c+ is overpriced
1785579701,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.71); entry 98c: sample shows 98c+ is overpriced
1785579711,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.73); entry 98c: sample shows 98c+ is overpriced
1785579721,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.81); entry 98c: sample shows 98c+ is overpriced
1785579731,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.83); entry 98c: sample shows 98c+ is overpriced
1785579741,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.85); entry 98c: sample shows 98c+ is overpriced
1785579751,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.87); entry 98c: sample shows 98c+ is overpriced
1785579762,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.89); entry 98c: sample shows 98c+ is overpriced
1785579792,KXBTC15M-26AUG010630-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785579802,KXBTC15M-26AUG010630-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785579812,KXBTC15M-26AUG010630-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785579852,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.67); entry 98c: sample shows 98c+ is overpriced
1785579862,KXBTC15M-26AUG010630-30,yes,97,0,weak cushion (dist/vol ratio 1.51)
1785579872,KXBTC15M-26AUG010630-30,yes,97,0,weak cushion (dist/vol ratio 1.26)
1785579882,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.12)
1785579892,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.10)
1785579903,KXBTC15M-26AUG010630-30,yes,95,0,weak cushion (dist/vol ratio 1.21)
1785579913,KXBTC15M-26AUG010630-30,yes,95,0,weak cushion (dist/vol ratio 1.09)
1785579923,KXBTC15M-26AUG010630-30,yes,95,0,weak cushion (dist/vol ratio 1.11)
1785579933,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.13)
1785579943,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.15)
1785579953,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.17)
1785579963,KXBTC15M-26AUG010630-30,yes,96,0,weak cushion (dist/vol ratio 1.23)
1785579973,KXBTC15M-26AUG010630-30,yes,97,0,weak cushion (dist/vol ratio 1.26)
1785579983,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.29); entry 98c: sample shows 98c+ is overpriced
1785580044,KXBTC15M-26AUG010630-30,yes,98,25,weak cushion (dist/vol ratio 1.06); entry 98c: sample shows 98c+ is overpriced
1785580950,KXBTC15M-26AUG010645-45,yes,95,30,weak cushion (dist/vol ratio 0.97); only 0s of confirmation
1785580960,KXBTC15M-26AUG010645-45,yes,97,30,weak cushion (dist/vol ratio 1.00); only 10s of confirmation
1785580970,KXBTC15M-26AUG010645-45,yes,98,55,weak cushion (dist/vol ratio 1.36); only 20s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785581796,KXBTC15M-26AUG010700-00,no,98,55,only 10s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785581807,KXBTC15M-26AUG010700-00,no,98,55,only 20s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785581857,KXBTC15M-26AUG010700-00,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785581867,KXBTC15M-26AUG010700-00,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785582773,KXBTC15M-26AUG010715-15,no,96,55,only 10s of confirmation; choppy window (3 crossings of 50c)
1785582783,KXBTC15M-26AUG010715-15,no,98,80,only 20s of confirmation; choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785583267,KXBTC15M-26AUG010730-30,yes,96,30,only 0s of confirmation
1785583277,KXBTC15M-26AUG010730-30,yes,96,30,weak cushion (dist/vol ratio 1.80); only 10s of confirmation
1785584494,KXBTC15M-26AUG010745-45,no,96,55,weak cushion (dist/vol ratio 1.34); only 20s of confirmation; choppy window (6 crossings of 50c)
1785585391,KXBTC15M-26AUG010800-00,yes,96,30,weak cushion (dist/vol ratio 0.89); only 0s of confirmation
1785585401,KXBTC15M-26AUG010800-00,yes,97,30,weak cushion (dist/vol ratio 0.91); only 10s of confirmation
1785585411,KXBTC15M-26AUG010800-00,yes,98,55,weak cushion (dist/vol ratio 0.94); only 20s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785585421,KXBTC15M-26AUG010800-00,yes,98,55,weak cushion (dist/vol ratio 1.00); only 30s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785585461,KXBTC15M-26AUG010800-00,yes,98,25,weak cushion (dist/vol ratio 1.07); entry 98c: sample shows 98c+ is overpriced
1785585482,KXBTC15M-26AUG010800-00,yes,98,25,weak cushion (dist/vol ratio 1.17); entry 98c: sample shows 98c+ is overpriced
1785587142,KXBTC15M-26AUG010830-30,no,95,30,only 10s of confirmation
1785587152,KXBTC15M-26AUG010830-30,no,96,30,only 20s of confirmation
1785587162,KXBTC15M-26AUG010830-30,no,96,30,only 30s of confirmation
1785587172,KXBTC15M-26AUG010830-30,no,95,30,only 40s of confirmation
1785587183,KXBTC15M-26AUG010830-30,no,95,30,weak cushion (dist/vol ratio 1.86); only 50s of confirmation
1785587968,KXBTC15M-26AUG010845-45,no,95,30,only 21s of confirmation
1785588149,KXBTC15M-26AUG010845-45,no,96,30,only 10s of confirmation
1785588159,KXBTC15M-26AUG010845-45,no,96,30,only 20s of confirmation
1785588169,KXBTC15M-26AUG010845-45,no,97,30,only 30s of confirmation
1785588179,KXBTC15M-26AUG010845-45,no,97,30,only 40s of confirmation
1785588935,KXBTC15M-26AUG010900-00,yes,96,30,weak cushion (dist/vol ratio 1.76); only 31s of confirmation
1785588945,KXBTC15M-26AUG010900-00,yes,96,30,weak cushion (dist/vol ratio 1.80); only 41s of confirmation
1785588955,KXBTC15M-26AUG010900-00,yes,97,30,only 51s of confirmation
1785588965,KXBTC15M-26AUG010900-00,yes,96,0,weak cushion (dist/vol ratio 1.68)
1785588975,KXBTC15M-26AUG010900-00,yes,96,0,weak cushion (dist/vol ratio 1.72)
1785588985,KXBTC15M-26AUG010900-00,yes,96,0,weak cushion (dist/vol ratio 1.76)
1785588995,KXBTC15M-26AUG010900-00,yes,96,0,weak cushion (dist/vol ratio 1.80)
1785589005,KXBTC15M-26AUG010900-00,yes,96,0,weak cushion (dist/vol ratio 1.85)
1785589015,KXBTC15M-26AUG010900-00,yes,98,25,weak cushion (dist/vol ratio 1.90); entry 98c: sample shows 98c+ is overpriced
1785589025,KXBTC15M-26AUG010900-00,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785590698,KXBTC15M-26AUG010930-30,no,96,30,only 0s of confirmation
1785590738,KXBTC15M-26AUG010930-30,no,95,30,only 10s of confirmation
1785590748,KXBTC15M-26AUG010930-30,no,95,30,only 20s of confirmation
1785590758,KXBTC15M-26AUG010930-30,no,96,30,only 30s of confirmation
1785590769,KXBTC15M-26AUG010930-30,no,97,30,only 40s of confirmation
1785590779,KXBTC15M-26AUG010930-30,no,97,30,only 51s of confirmation
1785591776,KXBTC15M-26AUG010945-45,no,98,80,only 0s of confirmation; choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785591786,KXBTC15M-26AUG010945-45,no,98,80,only 10s of confirmation; choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785591806,KXBTC15M-26AUG010945-45,no,98,80,only 30s of confirmation; choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785592572,KXBTC15M-26AUG011000-00,no,95,30,only 10s of confirmation
1785592582,KXBTC15M-26AUG011000-00,no,95,30,only 20s of confirmation
1785592592,KXBTC15M-26AUG011000-00,no,95,30,only 30s of confirmation
1785592602,KXBTC15M-26AUG011000-00,no,96,30,only 40s of confirmation
1785592612,KXBTC15M-26AUG011000-00,no,97,30,only 50s of confirmation
1785595258,KXBTC15M-26AUG011045-45,no,97,55,only 20s of confirmation; choppy window (6 crossings of 50c)
1785595269,KXBTC15M-26AUG011045-45,no,97,55,only 30s of confirmation; choppy window (6 crossings of 50c)
1785595279,KXBTC15M-26AUG011045-45,no,97,55,only 41s of confirmation; choppy window (6 crossings of 50c)
1785595289,KXBTC15M-26AUG011045-45,no,98,80,only 51s of confirmation; choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785595390,KXBTC15M-26AUG011045-45,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785597778,KXBTC15M-26AUG011130-30,no,95,55,only 40s of confirmation; choppy window (4 crossings of 50c)
1785597788,KXBTC15M-26AUG011130-30,no,96,55,only 50s of confirmation; choppy window (4 crossings of 50c)
1785597798,KXBTC15M-26AUG011130-30,no,96,25,choppy window (4 crossings of 50c)
1785597808,KXBTC15M-26AUG011130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785597818,KXBTC15M-26AUG011130-30,no,97,25,choppy window (4 crossings of 50c)
1785597828,KXBTC15M-26AUG011130-30,no,97,25,choppy window (4 crossings of 50c)
1785597839,KXBTC15M-26AUG011130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785597849,KXBTC15M-26AUG011130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785597859,KXBTC15M-26AUG011130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785597869,KXBTC15M-26AUG011130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785597879,KXBTC15M-26AUG011130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785597889,KXBTC15M-26AUG011130-30,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785598957,KXBTC15M-26AUG011145-45,no,95,55,only 20s of confirmation; choppy window (11 crossings of 50c)
1785598967,KXBTC15M-26AUG011145-45,no,97,55,only 30s of confirmation; choppy window (11 crossings of 50c)
1785598977,KXBTC15M-26AUG011145-45,no,96,55,only 40s of confirmation; choppy window (11 crossings of 50c)
1785598988,KXBTC15M-26AUG011145-45,no,95,55,only 50s of confirmation; choppy window (11 crossings of 50c)
1785598998,KXBTC15M-26AUG011145-45,no,98,50,choppy window (11 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785599008,KXBTC15M-26AUG011145-45,no,98,50,choppy window (11 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785601695,KXBTC15M-26AUG011230-30,no,96,30,weak cushion (dist/vol ratio 1.28); only 0s of confirmation
1785601715,KXBTC15M-26AUG011230-30,no,98,55,only 20s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785603235,KXBTC15M-26AUG011300-00,no,95,55,weak cushion (dist/vol ratio 1.33); only 20s of confirmation; choppy window (3 crossings of 50c)
1785603245,KXBTC15M-26AUG011300-00,no,96,55,weak cushion (dist/vol ratio 1.71); only 30s of confirmation; choppy window (3 crossings of 50c)
1785603255,KXBTC15M-26AUG011300-00,no,96,55,weak cushion (dist/vol ratio 1.74); only 40s of confirmation; choppy window (3 crossings of 50c)
1785603266,KXBTC15M-26AUG011300-00,no,96,55,weak cushion (dist/vol ratio 1.88); only 50s of confirmation; choppy window (3 crossings of 50c)
1785603276,KXBTC15M-26AUG011300-00,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785603286,KXBTC15M-26AUG011300-00,no,96,25,choppy window (3 crossings of 50c)
1785603296,KXBTC15M-26AUG011300-00,no,97,25,choppy window (3 crossings of 50c)
1785603306,KXBTC15M-26AUG011300-00,no,97,25,choppy window (3 crossings of 50c)
1785603316,KXBTC15M-26AUG011300-00,no,97,25,choppy window (3 crossings of 50c)
1785603326,KXBTC15M-26AUG011300-00,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785603336,KXBTC15M-26AUG011300-00,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785603346,KXBTC15M-26AUG011300-00,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785603920,KXBTC15M-26AUG011315-15,yes,95,0,weak cushion (dist/vol ratio 1.77)
1785603931,KXBTC15M-26AUG011315-15,yes,95,0,weak cushion (dist/vol ratio 1.79)
1785603991,KXBTC15M-26AUG011315-15,yes,95,0,weak cushion (dist/vol ratio 1.80)
1785605138,KXBTC15M-26AUG011330-30,no,97,30,only 0s of confirmation
1785605148,KXBTC15M-26AUG011330-30,no,97,30,only 10s of confirmation
1785605158,KXBTC15M-26AUG011330-30,no,97,30,only 20s of confirmation
1785605189,KXBTC15M-26AUG011330-30,no,98,55,only 50s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785605833,KXBTC15M-26AUG011345-45,no,95,30,weak cushion (dist/vol ratio 1.86); only 30s of confirmation
1785605854,KXBTC15M-26AUG011345-45,no,96,30,weak cushion (dist/vol ratio 1.89); only 50s of confirmation
1785606648,KXBTC15M-26AUG011400-00,no,97,30,weak cushion (dist/vol ratio 0.53); only 0s of confirmation
1785606658,KXBTC15M-26AUG011400-00,no,96,30,only 10s of confirmation
1785606668,KXBTC15M-26AUG011400-00,no,96,30,only 20s of confirmation
1785606678,KXBTC15M-26AUG011400-00,no,95,30,only 30s of confirmation
1785606688,KXBTC15M-26AUG011400-00,no,95,30,only 40s of confirmation
1785606698,KXBTC15M-26AUG011400-00,no,95,30,only 50s of confirmation
1785607926,KXBTC15M-26AUG011415-15,yes,95,55,weak cushion (dist/vol ratio 0.44); only 30s of confirmation; choppy window (5 crossings of 50c)
1785607936,KXBTC15M-26AUG011415-15,yes,96,55,weak cushion (dist/vol ratio 0.45); only 40s of confirmation; choppy window (5 crossings of 50c)
1785607946,KXBTC15M-26AUG011415-15,yes,97,55,weak cushion (dist/vol ratio 0.47); only 50s of confirmation; choppy window (5 crossings of 50c)
1785607956,KXBTC15M-26AUG011415-15,yes,96,25,weak cushion (dist/vol ratio 0.58); choppy window (5 crossings of 50c)
